,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
1734,0.728,0.59,-14.43,0.201,0.433,0.648,0.102,0.326,160.02,0J7XFx01lrlEjrvXWDPz2x,156000
1735,0.398,0.537,-10.874,0.0623,0.807,0.782,0.112,0.102,165.038,7nwJciynBkmT0rct6ulm1q,98909
1736,0.803,0.71,-6.817,0.0417,0.153,0.00336,0.0941,0.527,149.983,2kuyYRsOEesqw3TvWZj3Kq,168075
1737,0.827,0.698,-6.018,0.162,0.121,0.0185,0.328,0.905,89.98,0leFOfqRs3rC8GHFSysAET,96305
1738,0.558,0.777,-9.728,0.0852,0.255,1.16e-06,0.0499,0.26,154.013,3e3Kd2hqT0zUmAaaStt14C,149744
1739,0.588,0.71,-7.548,0.0451,0.00134,5.01e-05,0.421,0.474,174.032,5ZPfaBLQTXDf382kJmDgKc,143614
1740,0.733,0.571,-9.643,0.0548,0.0312,0.000217,0.0949,0.885,140.02,3oPRj91N90Af9LzrjL7s7C,128996
1741,0.6,0.501,-13.28,0.0502,0.136,0.169,0.119,0.159,168.025,21LoDVx8Gx6u48UZcqr8VV,130357
1742,0.906,0.829,-7.294,0.0605,0.0345,0.00195,0.0964,0.824,135.015,6LMn8gMNDKhL1haVaNSpBd,122667
1743,0.756,0.443,-10.675,0.297,0.137,0.0269,0.0993,0.507,161.044,2WW6cIIBiRIxHOTQ4MSgxe,126847
1744,0.644,0.629,-6.853,0.0379,0.149,0.00531,0.0836,0.201,121.036,4s63sqMPUU198e0yTojShk,201781
1745,0.412,0.557,-10.447,0.0531,0.00253,0.0,0.122,0.193,110.044,6jOBkT5ah7ATmj4tOfhj2n,109938
1746,0.531,0.86,-6.095,0.0791,0.0147,0.000153,0.301,0.451,180.093,241fKEVqlQqTbIP2RM9Q8Q,141333
1747,0.586,0.581,-9.346,0.0772,0.239,1.71e-05,0.305,0.339,144.912,6NSiw233K2WNwhdBAylAxC,132578
1748,0.637,0.534,-11.538,0.0468,0.0166,2.07e-05,0.144,0.452,156.031,7nsNcz4GrjN8jZElIpEi7w,129750
1749,0.653,0.903,-5.847,0.0437,0.0678,0.0,0.812,0.577,105.357,7lt3Ytl5MKaUGngViJcgTA,101444
1750,0.501,0.901,-8.67,0.0595,0.0114,0.0,0.585,0.789,174.938,41MQMSYRSVUalKFkkxZDb0,144007
1751,0.64,0.642,-12.61,0.0543,0.545,4.09e-05,0.263,0.556,160.104,7x7DbacIsMUFpGUbaJoXnh,102040
1752,0.716,0.71,-5.708,0.182,0.114,0.0,0.124,0.54,149.848,5PQQuSesN6vRlGbNq09Ons,130799
1753,0.859,0.636,-8.223,0.501,0.0489,0.0,0.107,0.785,133.118,6aYB6syCRnnTXJ8jechWZc,110442
1754,0.759,0.554,-13.445,0.0492,0.345,0.351,0.154,0.667,135.033,20zzPZMaDeUISywaruDEkb,144917
1755,0.585,0.575,-11.353,0.319,0.138,0.0,0.155,0.577,165.11,2MQYjicf6t6wMhy2m3aDaz,126548
1756,0.586,0.62,-10.755,0.0489,0.0148,0.00681,0.137,0.095,80.023,6QqVofqTVBHJSK25CdbgCT,171000
1757,0.399,0.763,-10.431,0.058,0.00163,0.0,0.126,0.413,145.147,187i7Afz7xXPO8tKbylQMR,172306
1758,0.383,0.606,-11.174,0.0476,0.0537,0.000632,0.113,0.225,171.81,7AttnjkOzzoBwE0VlkU7KC,115465
1759,0.646,0.535,-11.267,0.0377,0.0805,4.21e-05,0.256,0.559,154.964,67YxdMLWVeF5UuMonCO7PY,138056
1760,0.511,0.83,-7.515,0.0587,0.0595,0.0,0.485,0.56,180.169,0yTQLrehWIo1PT8D2ja1fH,125142
1761,0.545,0.758,-7.197,0.0393,0.0363,0.0,0.104,0.47,135.834,0RnEO9zJzby7PhHW7lpTcy,93529
1762,0.663,0.774,-7.666,0.0423,0.0837,0.0,0.167,0.243,94.024,2TwraJQq4aFNPuaMvvKP8X,133566
1763,0.681,0.501,-11.1,0.0753,0.00451,0.0,0.129,0.479,157.016,2PB4FUmPKiGeyNsjzjJgoF,113120
1764,0.52,0.644,-11.761,0.0605,0.0912,0.0151,0.173,0.285,150.047,69Lo5u2CyfDV5PI2UhVjPb,106622
1765,0.548,0.512,-8.924,0.0528,0.137,0.0,0.128,0.228,85.946,5S5X97y31Hvl3KftPNzzr7,95500
1766,0.769,0.635,-7.148,0.248,0.63,0.0,0.307,0.547,153.029,526azuoTkQRuEov1N7piFd,145000
1767,0.733,0.805,-3.056,0.227,0.0784,0.0,0.18,0.62,106.647,53x2vijsDuhbn2raIHnak6,105000
1768,0.559,0.447,-15.731,0.0829,0.889,6.84e-05,0.0927,0.547,170.115,3r9Bnd6gG6iyTGdivqezle,136513
1769,0.667,0.575,-11.185,0.491,0.324,2.48e-05,0.0974,0.489,170.116,0GidMsZuqIjvguVbUT6NH9,165882
1770,0.491,0.764,-5.876,0.0681,0.0503,0.37,0.177,0.587,180.145,36wzMxfKU33VuQEECE6jSo,127897
1771,0.648,0.7,-8.937,0.0351,0.0746,0.00163,0.278,0.496,139.942,1xYstYDswMkdSHDswY4x7D,187125
1772,0.72,0.575,-7.896,0.0457,0.408,0.0155,0.0583,0.521,113.116,69bSDKvC2M6MHhWxFTinVP,285194
1773,0.436,0.743,-9.92,0.123,0.0608,0.0,0.0971,0.413,177.309,6Z7RpAxDaThVy8ALYjm3Ex,131525
1774,0.67,0.838,-5.016,0.114,0.246,0.0,0.236,0.685,101.023,4LtaC42SCFxjtFXSk6dXZh,108410
1775,0.762,0.582,-10.551,0.241,0.0851,0.0,0.146,0.565,129.979,1ixdRkSOviY8DaV2PFYAI4,158491
1776,0.729,0.657,-7.948,0.0363,0.0281,0.00301,0.0926,0.463,130.057,2OShI8C1Gs19y8GmTpTRWS,145385
1777,0.616,0.658,-11.089,0.0808,0.374,0.00272,0.0742,0.456,149.102,2q7IMnxV8VWVsePnAD0nck,143322
1778,0.46,0.599,-6.983,0.0317,0.202,0.0,0.0796,0.517,110.054,3i1zVzGSIAObF7gahoTyC7,128727
1779,0.553,0.897,-4.52,0.0831,0.0183,0.000732,0.163,0.325,165.174,7k5LtCwsEm4p6QqOf1UPdh,160932
1780,0.606,0.754,-7.612,0.0465,0.00326,0.0163,0.425,0.445,89.512,2GMdnuZQwTqJUEyLMKaHka,108461
1781,0.589,0.696,-9.291,0.0351,0.209,1.74e-06,0.241,0.742,160.022,3ca49Mv4ipbRxeBnR3Rtcu,100875
1782,0.551,0.739,-5.424,0.0326,0.0942,0.0,0.0862,0.556,97.443,59pb4FcRTOuH1vYna1skn9,154792
1783,0.959,0.729,-4.509,0.251,0.00803,0.0,0.0716,0.396,117.924,3P4pnUdN7y5pFGioC0x2Fp,134612
1784,0.214,0.973,-3.562,0.376,0.000146,1.91e-06,0.752,0.0569,91.557,3idDCx8VXTkqPL6UQTK4bl,214172
1785,0.249,0.951,-4.062,0.211,2.49e-05,0.0134,0.0892,0.117,143.018,6pUUtKVRmODliJWTyY2pet,275205
1786,0.411,0.702,-7.085,0.04,0.000942,5.2e-06,0.298,0.214,74.965,4tjTsxTBcacHcx0AvWERLE,353947
1787,0.478,0.939,-4.349,0.0443,2.67e-05,0.00488,0.0511,0.396,123.391,1oCQLSGSiHozdyx7lOqkIt,396293
1788,0.43,0.964,-4.5,0.122,3.05e-05,0.0107,0.261,0.12,159.941,0IJ642yz2I02LhcSdQdjuh,503893
1789,0.407,0.95,-6.998,0.193,0.000103,0.191,0.516,0.246,191.741,0FCY8j3JRrZ2ynRUdMK9pS,265750
1790,0.586,0.933,-2.515,0.0578,9.89e-05,0.0016,0.275,0.447,101.982,0gukK40IEqCb6arYVQxMtl,232609
1791,0.311,0.905,-4.65,0.0829,1.48e-05,0.000744,0.304,0.172,179.995,6kk4G7WCvFrYuiotuDnH2N,270454
1792,0.532,0.93,-5.766,0.0977,0.00531,0.0033,0.113,0.124,101.007,4l0UQ0zDIPYaaa5FF2Kvwt,175205
1793,0.492,0.869,-6.403,0.0673,0.000879,0.00185,0.588,0.136,123.118,2OYtcqflvzQwh3cMPmTHs4,234945
1794,0.41,0.964,-5.573,0.14,0.00295,0.000395,0.335,0.0771,104.936,3SDcDLF3wwQwnI3Wst38aY,222571
1795,0.489,0.987,-4.57,0.0806,7.62e-05,0.0,0.788,0.297,139.982,1linrfCmITmQHs4enAxTUY,256742
1796,0.482,0.973,-6.153,0.219,0.000164,0.00465,0.113,0.198,94.028,6gQmCGUYq9Xql5rlShqUXj,217856
1797,0.474,0.962,-4.716,0.0638,4.33e-05,0.000308,0.113,0.253,94.991,1zd8h6ho3mlbhkZnADHVzP,245240
1798,0.459,0.959,-5.223,0.105,0.00022,5.68e-06,0.325,0.427,95.535,0u9PGHiydskvvPmyPVvm73,187836
1799,0.395,0.784,-5.903,0.132,0.0135,0.0,0.213,0.353,161.946,4CiVz4bw7X1zjCaJ5ZwxUS,203948
1800,0.556,0.924,-4.048,0.0701,0.00225,6.98e-05,0.11,0.49,131.014,3aF7RDw2A7hnRn2lWOrIky,229008
1801,0.508,0.866,-5.785,0.0687,0.000702,0.778,0.238,0.342,149.992,5G6jZFDAFlpAA9v5LTV4NI,206924
1802,0.395,0.701,-5.471,0.0377,0.00148,0.0049,0.05,0.148,172.965,1yCE0X5qLWOrLkR8NC0ZUJ,395716
1803,0.507,0.816,-5.419,0.0436,0.00118,0.0,0.0972,0.239,91.068,5tX5qGeEImk2CZYyGHrq9I,200495
1804,0.171,0.977,-3.015,0.127,0.000251,0.0,0.586,0.289,155.863,4T7Vu4pG8Iz4CRTyLRZMk6,205400
1805,0.457,0.834,-4.674,0.0817,0.00252,0.00125,0.1,0.201,140.032,1H4Y9uW4N0LsxJUz0VnaPJ,204677
1806,0.463,0.917,-3.776,0.13,0.000266,1.8e-05,0.0872,0.369,160.028,2ah5gOCogw00A62XBoepmc,243978
1807,0.418,0.911,-6.131,0.0655,1.37e-05,0.0,0.0815,0.344,145.019,2rCtd6DcWfIJIy7AFSlrdt,218483
1808,0.268,0.988,-6.267,0.249,0.000129,1.02e-06,0.297,0.0698,150.334,0W6BAkEfeRum8R0uAxrWyl,285427
1809,0.427,0.93,-5.988,0.0745,1.12e-05,3.22e-05,0.439,0.345,140.934,7l3WTEY9owUL3kRgna75Bd,258788
1810,0.529,0.988,-1.914,0.0768,7.15e-06,0.0278,0.336,0.336,121.0,6KrxqNJFgdSrJTnfDnPT82,238110
1811,0.229,0.949,-3.315,0.0537,1.67e-05,0.187,0.153,0.4,99.325,0dDs144SVansAFynvKYQMW,271418
1812,0.353,0.918,-4.734,0.18,3.53e-05,7.33e-05,0.314,0.179,200.004,2swqb0ij8Xpksi4A7tqE6i,206850
1813,0.476,0.989,-3.71,0.0978,0.000455,0.402,0.169,0.17,115.99,6QElYAt0RHossldXx3Udv9,257533
1814,0.24,0.961,-7.592,0.123,3.63e-05,0.00426,0.164,0.0576,102.424,4jPU94aF0U2PMNN0aBnhgX,338960
1815,0.587,0.811,-4.47,0.0452,0.00333,0.000325,0.154,0.139,125.079,1jj922BgyJexH19yoHd23L,211200
1816,0.283,0.921,-4.414,0.121,0.000119,0.163,0.138,0.367,169.974,1xqt7wT0YY9YpP9jrTuVgG,244254
1817,0.402,0.912,-3.108,0.0711,2.07e-05,0.0165,0.159,0.217,176.007,7EtQ5CqjSRgItuTYXeEtc9,278182
1818,0.606,0.96,-6.227,0.044,0.000929,0.000536,0.0413,0.417,115.053,4NtpLuz8QFPrCofWmeBYy8,270613
1819,0.458,0.948,-4.759,0.0901,0.00013,0.0,0.194,0.502,160.033,1lk2MrlN6AEdDwWH4WxTPe,208979
1820,0.472,0.948,-3.124,0.209,0.000334,0.0,0.0709,0.439,161.095,1LtXoOrqBYS8kcheVUt5Pr,201403
1821,0.546,0.899,-6.728,0.0925,0.000659,0.0,0.0917,0.558,165.071,78frUxVotRtpMrNMcyYtns,228727
1822,0.52,0.936,-4.793,0.0548,2.45e-05,0.00019,0.0576,0.284,115.05,0sBXPxWJpMlQBnVF2y78Rg,212803
1823,0.614,0.899,-5.186,0.0384,0.000981,0.585,0.114,0.671,114.932,4sg5Vfd2fM6Y8gMz5VYXz6,244598
1824,0.324,0.911,-5.084,0.061,1.93e-05,0.265,0.2,0.474,157.189,7qDVR7dlgSBpHPw7tqcO3d,268744
1825,0.446,0.974,-3.386,0.118,4.92e-05,0.806,0.408,0.298,99.058,1cdCfqSwdXM0BQEDy5Fc7M,187291
1826,0.408,0.967,-3.714,0.199,4.76e-05,0.000278,0.347,0.467,169.986,0zfjIcTc40MVFSGmGjHI9V,205571
1827,0.316,0.961,-4.516,0.0914,1.29e-05,0.000244,0.337,0.347,115.632,05EAMJGwvxDcqcGxhT4t9R,201067
1828,0.31,0.962,-4.992,0.219,5.4e-05,0.414,0.622,0.134,144.764,4CBdaNfqAK3CNkGtf1I6dE,235261
1829,0.555,0.96,-3.254,0.0844,2.79e-05,0.00391,0.342,0.353,126.913,3kRGiGpjCFS7CtEBSfHNH0,211996
1830,0.518,0.813,-4.617,0.0328,0.000267,0.28,0.308,0.163,89.975,1TQCfN9QDURXA14PlJs4x5,214667
1831,0.393,0.905,-4.382,0.0801,0.000633,0.000137,0.339,0.273,174.986,2Rw6wkd0q3LXx5xsdjLs1P,237354
1832,0.409,0.984,-3.003,0.331,0.0128,0.0,0.0754,0.273,146.049,2mTi7e03FygOF0bds32848,212879
1833,0.261,0.955,-4.342,0.269,0.000557,8.45e-05,0.982,0.378,132.026,2HIhl2w9iWzxc9b6PJbXFw,166892
1834,0.481,0.976,-4.57,0.119,8.25e-05,1.96e-06,0.145,0.189,129.093,3UgZA53hNSPbwtNJ7x8Bd9,216580
1835,0.538,0.988,-5.937,0.114,9.7e-05,0.149,0.642,0.42,119.988,4X91JzJfMO32JiyRe62Alv,206000
1836,0.372,0.956,-4.273,0.161,0.000199,0.00122,0.0599,0.148,75.007,6syEBcinz3tRLPwM9Kdemo,267744
1837,0.265,0.964,-4.54,0.157,4.34e-05,0.61,0.0745,0.236,143.893,68xQkT5Ww6SZBzbQzreOju,268700
1838,0.449,0.874,-3.186,0.158,0.00341,1.14e-06,0.115,0.492,154.971,2Q5SujJTPSQRKH5Yu2b4Ov,210000
1839,0.153,0.995,-2.529,0.154,4.19e-05,0.0018,0.509,0.193,179.903,3DNfmRFXFO65rHKWz3XyQD,290734
1840,0.447,0.982,-3.82,0.077,6.9e-06,0.0198,0.0517,0.383,94.941,3u4djE2yAEkKMWJEUOOJyT,187895
1841,0.495,0.951,-3.01,0.149,0.0006,0.0,0.116,0.515,95.01,1e1rQNYCZToyBDDka1Io34,212082
1842,0.553,0.979,-5.816,0.0713,3.52e-05,0.00712,0.249,0.325,114.994,0JfaobFI1qJCapXqsCUxcc,321440
1843,0.466,0.963,-3.205,0.124,4.96e-06,0.0324,0.848,0.155,117.192,2ifhuqHixRseGujnENtfbl,253893
1844,0.469,0.937,-3.427,0.0773,0.00061,0.00176,0.329,0.198,89.041,2XNJNwSOq8tLWhQ5a9sGBb,211849
1845,0.243,0.99,-4.409,0.0764,0.000152,0.0139,0.0608,0.153,175.341,784D068nWk6mUvEXkufPnF,270467
1846,0.21,0.961,-2.554,0.0938,7.09e-05,0.000263,0.241,0.21,172.408,0etLulfmYxPOTyznvesnt6,147547
1847,0.526,0.885,-4.505,0.0441,0.000473,7.27e-06,0.286,0.232,108.094,0UsnlmGAFHq4psggQczhjn,217582
1848,0.324,0.937,-4.35,0.171,6.19e-06,0.0582,0.0933,0.502,194.975,6REIaFxddyAZI2MjmlSHOW,203556
1849,0.639,0.893,-6.651,0.0802,0.00147,6.75e-06,0.34,0.659,98.006,4QbvKaOOsRXSUT0ySto5Ks,193853
1850,0.617,0.667,-5.948,0.0357,0.00252,0.779,0.11,0.319,115.002,0cXHEFaNtrgXuoBtOiaZDo,306783
1851,0.48,0.958,-4.241,0.0664,2.45e-05,0.0,0.52,0.385,110.05,4Y7eqYTpV7fQxpYj1isN2F,179182
1852,0.277,0.965,-6.231,0.0967,0.000141,0.0453,0.0841,0.107,111.978,4y1FN6vpHYUAaJVEOsgCHp,322720
1853,0.41,0.869,-4.109,0.0435,1.97e-05,0.000476,0.109,0.142,108.593,7M29N3LpCBMb0YqOGsdhT9,221347
1854,0.304,0.96,-5.793,0.233,0.00108,5.83e-05,0.396,0.17,94.776,4D5UuP96X7cXNzQ1YzqQiF,138709
1855,0.196,0.981,-3.865,0.0574,4.16e-05,0.052,0.0636,0.403,168.183,3uSATa7xWXVJrMhJJSnGGk,459120
1856,0.341,0.558,-8.597,0.039,0.0831,0.36,0.129,0.0894,125.076,36sAFU68abNDrMOJI5QYZi,327240
1857,0.318,0.975,-4.141,0.103,0.000149,0.0,0.439,0.307,174.922,2iHdiDAIYBPOqnNxVrNBYO,230003
1858,0.38,0.987,-5.271,0.117,7.38e-06,0.108,0.283,0.141,179.927,4mHO98MVqhw7DeZyoNmCYG,170827
1859,0.514,0.968,-3.737,0.19,0.000137,0.00026,0.128,0.262,117.878,3DW6GVr7RVyfvo4NBRvZIZ,164797
1860,0.537,0.864,-5.419,0.0471,0.000126,0.122,0.0725,0.123,128.015,2zdtGFbUCmv0PhkylSQiHu,276764
1861,0.403,0.963,-5.008,0.0731,0.000166,0.15,0.36,0.565,176.002,2e2aWPBaVWrNMngz5ftWPv,243343
1862,0.395,0.784,-5.903,0.132,0.0135,0.0,0.213,0.353,161.946,4CiVz4bw7X1zjCaJ5ZwxUS,203948
1863,0.472,0.872,-5.244,0.0987,0.00328,0.00254,0.212,0.328,180.053,5d0CEohvmvqcizfc0cXn1t,164667
1864,0.686,0.691,-4.511,0.0558,0.00345,7.02e-06,0.0597,0.509,104.016,7aVUykGDZCRyLRKCQrtrbx,135000
1865,0.393,0.905,-4.382,0.0801,0.000633,0.000137,0.339,0.273,174.986,2Rw6wkd0q3LXx5xsdjLs1P,237354
1866,0.639,0.832,-4.976,0.118,0.00308,0.000382,0.121,0.482,119.045,2jPqRiw1kJvxDKIibCPhHu,166467
1867,0.431,0.962,-3.903,0.247,0.000109,0.000782,0.382,0.397,75.022,7eavNfBDdDIj3nkQb6yOxZ,172068
1868,0.506,0.993,-1.343,0.207,0.000138,0.843,0.446,0.47,149.987,3Co9QY7WBNKoS44Nsk93r6,168800
1869,0.495,0.725,-5.19,0.0627,0.000589,0.0217,0.429,0.419,198.238,6xeMsEEUC7lhZc9xLty606,118864
1870,0.612,0.732,-6.21,0.0798,0.00606,0.0,0.323,0.507,160.101,0gQYl1JVAzYrl2BDPStaIW,206618
1871,0.589,0.977,-4.825,0.101,0.0015,0.00227,0.503,0.316,111.989,4oztf7RcwAIxhd1gBp0pjg,117857
1872,0.674,0.704,-9.768,0.0402,0.00251,0.000352,0.073,0.342,107.023,3FQOmo61pO1ZnBT26d6WLQ,143551
1873,0.491,0.93,-5.757,0.0977,2.99e-05,0.00239,0.135,0.4,95.041,0BeWU3xxG2plP1lhphj660,235737
1874,0.741,0.81,-5.808,0.165,0.00265,0.0184,0.131,0.799,132.076,0mH0iiNINYULYFwszeqWnW,125455
1875,0.597,0.888,-1.706,0.0724,0.0102,0.00964,0.268,0.595,127.999,12dYN0rS95O37qxZh3pOLV,244258
1876,0.551,0.899,-6.254,0.109,0.000344,0.0101,0.126,0.608,156.931,7a9LlgnBXO5qOOdrRJALfb,87774
1877,0.544,0.852,-5.436,0.0732,0.0902,7.14e-06,0.19,0.43,87.518,2HkjkOwkTE51ajdTHxtu26,219686
1878,0.447,0.989,-2.738,0.176,0.000202,2.47e-05,0.392,0.281,100.001,6KHeDBooGJzetzvqvttq24,183900
1879,0.303,0.936,-5.162,0.395,0.00737,2.58e-05,0.358,0.291,104.977,4qsinCdV0mxSrTHubbQywu,106332
1880,0.446,0.961,-2.639,0.0645,1.48e-05,2.55e-05,0.703,0.135,109.956,2l3SCP5KWRhuKWTbi5zp0j,161318
1881,0.595,0.835,-4.72,0.0279,2.91e-06,0.0382,0.0405,0.174,127.977,3xafEn4vzr5HybW0uec4wS,241312
1882,0.43,0.887,-4.12,0.11,0.0648,0.0,0.13,0.226,171.998,4oOCcO06KEM6a8gEEBOh8x,128372
1883,0.577,0.822,-7.008,0.0405,0.00681,0.0418,0.425,0.276,104.095,2VXox441YYAPS1srSR7mGI,237260
1884,0.533,0.929,-5.256,0.121,0.000536,0.00395,0.0981,0.343,170.024,2tCwpWtQsAFGafn1tZCcfm,217309
1885,0.537,0.856,-3.984,0.217,0.00443,0.0,0.843,0.518,168.085,63pBzNTtzByif59lsK3dou,208360
1886,0.341,0.893,-4.365,0.101,0.000692,0.00286,0.122,0.128,179.45,46ZAZCCvb8DKNmQhWu4oEL,217500
1887,0.322,0.932,-5.518,0.0855,0.000214,1.23e-05,0.122,0.43,195.218,4wEQ8ajmibfITVjawBjq61,174758
1888,0.649,0.919,-6.289,0.12,2.37e-05,7.48e-05,0.378,0.636,122.013,61Fus2laOu8yWJM1YntJCY,219630
1889,0.634,0.803,-2.952,0.187,0.0807,0.0,0.51,0.249,99.996,5qCyEApbDw5dzM7Gq5ouhw,288003
1890,0.596,0.779,-4.769,0.0409,0.00239,0.0,0.17,0.695,161.871,4LJ6NBnEKhZSBIC3PsBTFA,133889
1891,0.624,0.857,-6.25,0.0542,0.0208,0.206,0.11,0.324,131.926,6J2VvzKwWc2f0JP5RQVZjq,282920
1892,0.401,0.764,-5.476,0.145,0.00705,0.000142,0.0506,0.109,99.949,5IYf2klca6lYyOj7jhjF5j,205200
1893,0.462,0.875,-6.767,0.0406,3.71e-05,0.000353,0.0891,0.433,150.041,2sIkhkfN6uC1d2E06Ke5a8,235500
1894,0.509,0.732,-5.723,0.0397,0.0551,0.241,0.0652,0.263,138.037,23lu3i2IiQgqR5xBKJhdHR,189106
1895,0.573,0.892,-6.63,0.0485,0.045,0.0211,0.157,0.35,125.014,5C4y8xih0UowIf9yPgSAYT,254368
1896,0.486,0.935,-4.154,0.0582,0.000235,9.8e-06,0.339,0.183,100.028,00qBObhlttb7UwYTWpkSPm,199241
1897,0.481,0.827,-6.83,0.0361,4.67e-06,0.827,0.19,0.0345,102.033,7y9USehMh5BWR0tWXsXJ5K,289289
1898,0.404,0.727,-4.942,0.0421,0.000651,2.24e-05,0.358,0.277,91.778,4uyZcMuMZ53OPEqH41AsUe,245664
1899,0.461,0.977,-3.583,0.189,0.000986,0.0,0.286,0.173,116.571,0epZ0WL25qEmScVrKzZhL8,174213
1900,0.534,0.91,-3.003,0.0516,0.00016,0.00148,0.176,0.409,130.013,6YscsgZWCPcceessZBN1di,271943
1901,0.48,0.858,-5.465,0.0673,0.000433,0.0302,0.0972,0.548,146.029,5RqMRQphaSAQekmaqRGpHH,191301
1902,0.449,0.951,-3.204,0.131,1.66e-05,0.00587,0.441,0.433,160.042,2TfNBZNReB9L02rmi5tsnA,218503
1903,0.179,0.798,-7.618,0.0586,0.0207,0.846,0.095,0.155,152.972,1WVXzE0JtaYmkJjhZzE7aS,576912
1904,0.405,0.943,-5.399,0.0929,7.95e-05,0.000672,0.159,0.521,175.008,08IikpGxSbo2oxqxCWy5Ig,227707
1905,0.348,0.758,-5.473,0.0593,0.207,0.018,0.333,0.172,130.253,0wPkG2Hq0PCnZpQFaPurfl,254723
1906,0.299,0.666,-7.244,0.0419,0.00191,0.81,0.111,0.24,85.404,0aOsJ0gpHm7cfG2AMaBX1g,393027
1907,0.557,0.943,-2.755,0.237,0.0395,0.0,0.294,0.697,159.904,3OMaAVh09E6AgvevhWybRP,214775
1908,0.428,0.979,-0.812,0.492,0.000958,0.0187,0.526,0.32,149.863,0vDGdGQGyvpubJ0dJTg7uk,147200
1909,0.533,0.936,-5.988,0.0766,9.25e-06,0.291,0.263,0.384,109.764,29ZSMUsptm2ZiJkSx4uVrZ,166949
1910,0.421,0.973,-3.049,0.453,0.035,0.0,0.0478,0.246,179.977,0VoNtFDVvqndbPHYnR7JYC,166504
1911,0.492,0.729,-10.208,0.119,0.0693,0.000249,0.709,0.353,125.371,1yX9O68lZmHJbAsh8ssT0P,190080
1912,0.454,0.563,-7.653,0.0367,0.211,0.957,0.126,0.0621,119.939,4wFWNUaR7NVwOAeFuAVsDs,214250
1913,0.525,0.89,-4.222,0.0557,0.00135,0.813,0.0822,0.604,160.083,2Y4diJY7G623aDm3eHfqJA,193067
1914,0.448,0.526,-8.513,0.0292,0.0069,0.139,0.208,0.119,100.007,6BDDpHza9P19logSNepfSy,186503
1915,0.495,0.966,1.358,0.443,0.155,0.000329,0.37,0.296,79.887,4PY0g4DjsupZaOgEcyiZ5n,168160
1916,0.569,0.499,-13.927,0.0506,0.166,0.0455,0.0738,0.496,169.963,5KY4Km7rllwWovNNU8hhPt,235000
1917,0.485,0.963,-4.236,0.161,2.41e-05,0.00436,0.669,0.169,108.429,0EY7Er3cOHyLZplxeODrcs,249980
1918,0.398,0.667,-6.956,0.0412,0.00147,0.823,0.203,0.229,105.029,2vATuBCSWGaY8SU0hsRAZj,331016
1919,0.511,0.95,-2.981,0.0519,7.65e-05,0.0,0.911,0.299,109.046,7jLs9No4QDC0LWQFYjXtI9,204848
1920,0.419,0.989,-3.203,0.475,0.0225,1.04e-06,0.359,0.284,77.968,0kGKVrrZtRsOAWhP1AXnuD,148427
1921,0.493,0.727,-7.763,0.0475,0.000152,0.625,0.333,0.256,120.002,5GbEVRKvHeBEE8PARaRQOJ,491180
1922,0.434,0.952,-4.946,0.117,3.23e-05,0.00234,0.173,0.573,194.027,7wrnCfwFrQtfj3JRl4c0uy,210928
1923,0.402,0.896,-7.116,0.0821,5.5e-05,4.71e-05,0.293,0.248,177.072,6UHkVaXaIioxAFmXmOyRfW,212531
1924,0.426,0.649,-8.325,0.158,0.0388,0.0402,0.075,0.226,72.608,2f9na3HI0nVqecagiV0vGO,78531
1925,0.194,0.946,-5.04,0.0742,1.72e-05,0.858,0.355,0.0534,98.626,63OqMoUP4Racq9holZo6dU,447298
1926,0.378,0.988,-2.863,0.31,0.0167,1.57e-05,0.103,0.227,95.206,6lBIyFHLLDe30Rg4kvt9Kw,202105
1927,0.503,0.85,-6.613,0.0546,0.106,0.163,0.09,0.235,169.951,0fVNG78xrpckyKseNP5XBv,261207
1928,0.269,0.948,-2.409,0.147,0.000157,0.000189,0.33,0.104,119.947,3S38ENcItSgp1NGqxZn01C,90492
1929,0.244,0.816,-8.055,0.0634,0.000335,0.873,0.112,0.198,144.775,6ss6OkJFKQHnqO84sizM4w,234600
1930,0.174,0.941,-5.748,0.128,0.000511,7.29e-05,0.2,0.315,81.778,0hXSGi92Kprn6CEhULCGV3,193281
1931,0.499,0.898,-8.735,0.0499,2.06e-05,0.912,0.119,0.225,125.0,5U6uLO5dwhUVZILVKHznu2,297381
1932,0.279,0.948,-6.642,0.066,1.91e-05,0.869,0.32,0.0876,175.077,42K6S2MOIYrtqaTpCNcqHU,272000
1933,0.329,0.864,-6.067,0.053,0.000188,0.00207,0.0918,0.236,135.734,3Vv0Lsh8rGZZSckd5PsOzd,293173
1934,0.0755,0.0167,-11.802,0.0477,0.162,0.671,0.118,0.0334,75.151,24jWKZE0j30z3LlnzArFf2,656934
1935,0.278,0.834,-10.08,0.105,0.113,0.0172,0.192,0.118,133.523,61QZFPNZvNKPaY9nnAgKbX,461307
1936,0.469,0.994,-5.086,0.103,0.000126,0.0107,0.125,0.172,150.028,4gA4TtxgtVdx1lXirn3QdC,211759
1937,0.303,0.909,-7.439,0.165,3.5e-05,0.582,0.652,0.184,154.931,2I2lcRhPdvzfpC8Q3Eb6uO,153931
1938,0.375,0.944,-7.125,0.0583,6.28e-05,0.00583,0.365,0.225,170.015,1TGEVFUCXVI7GzqAzGFBkX,202805
